ID,FK_ZAEHLER,DATE,VELO_IN,VELO_OUT,FUSS_IN,FUSS_OUT
345801,Y2G13124879,2019-04-08 16:30:00,8.0,6.0,0.0,0.0
345802,U15G3063873,2019-04-08 16:30:00,0.0,0.0,0.0,3.0
345803,Y2G14045586,2019-04-08 16:30:00,0.0,0.0,0.0,0.0
345804,Y2H18106793,2019-04-08 16:30:00,24.0,38.0,0.0,0.0
345805,Y2G14045587,2019-04-08 16:30:00,0.0,0.0,0.0,0.0
345806,Y2H18106792,2019-04-08 16:30:00,8.0,13.0,0.0,0.0
345807,U15G3063864,2019-04-08 16:30:00,0.0,0.0,32.0,23.0
345808,Y2H16039396,2019-04-08 16:30:00,24.0,11.0,0.0,0.0
345809,ECO09113499,2019-04-08 16:30:00,11.0,0.0,0.0,0.0
345810,ECO09113503,2019-04-08 16:45:00,14.0,18.0,0.0,0.0
345811,YPH15108550,2019-04-08 16:45:00,0.0,0.0,11.0,2.0
345812,ECO09113499,2019-04-08 16:45:00,9.0,2.0,0.0,0.0
345813,U15G3063866,2019-04-08 16:45:00,0.0,0.0,37.0,27.0
345814,U15G3063865,2019-04-08 16:45:00,0.0,0.0,34.0,70.0
345815,Y2H16069942,2019-04-08 16:45:00,5.0,13.0,0.0,0.0
345816,U15G3063867,2019-04-08 16:45:00,0.0,0.0,72.0,65.0
345817,Y2H16069943,2019-04-08 16:45:00,20.0,14.0,0.0,0.0
345818,U15G3063869,2019-04-08 16:45:00,0.0,0.0,4.0,3.0
345819,YSH18065716,2019-04-08 16:45:00,0.0,0.0,186.0,347.0
345820,U15G3063870,2019-04-08 16:45:00,0.0,0.0,27.0,52.0
345821,U15G3063872,2019-04-08 16:45:00,0.0,0.0,22.0,117.0
345822,U15G3104442,2019-04-08 16:45:00,0.0,0.0,11.0,26.0
345823,U15G3104443,2019-04-08 16:45:00,0.0,0.0,2.0,3.0
345824,U15G3104444,2019-04-08 16:45:00,0.0,0.0,69.0,30.0
345825,U15G3104445,2019-04-08 16:45:00,0.0,0.0,11.0,15.0
345826,U15G3104446,2019-04-08 16:45:00,0.0,0.0,10.0,2.0
345827,ECO09113506,2019-04-08 16:45:00,10.0,9.0,0.0,0.0
345828,Y2G13124875,2019-04-08 16:45:00,3.0,1.0,0.0,0.0
345829,Y2G13124876,2019-04-08 16:45:00,12.0,13.0,0.0,0.0
345830,Y0410090357,2019-04-08 16:45:00,5.0,6.0,9.0,3.0
345831,Y0412032046,2019-04-08 16:45:00,0.0,0.0,7.0,5.0
345832,U15G6121229,2019-04-08 16:45:00,0.0,0.0,3.0,13.0
345833,Y2G13124877,2019-04-08 16:45:00,2.0,2.0,0.0,0.0
345834,Y2G13124878,2019-04-08 16:45:00,5.0,16.0,0.0,0.0
345835,Y2G13124879,2019-04-08 16:45:00,19.0,5.0,0.0,0.0
345836,U15G3063873,2019-04-08 16:45:00,0.0,0.0,2.0,2.0
345837,Y2G14045586,2019-04-08 16:45:00,0.0,0.0,0.0,0.0
345838,Y2H18106793,2019-04-08 16:45:00,23.0,63.0,0.0,0.0
345839,Y2G14045587,2019-04-08 16:45:00,0.0,0.0,0.0,0.0
345840,Y2H18106792,2019-04-08 16:45:00,9.0,7.0,0.0,0.0
345841,U15G3063864,2019-04-08 16:45:00,0.0,0.0,26.0,28.0
345842,Y2H16039396,2019-04-08 16:45:00,29.0,18.0,0.0,0.0
345843,ECO09022739,2019-04-08 16:45:00,24.0,5.0,0.0,0.0
345844,ECO09022739,2019-04-08 17:00:00,15.0,15.0,0.0,0.0
345845,U15G3063866,2019-04-08 17:00:00,0.0,0.0,35.0,37.0
345846,Y0412032046,2019-04-08 17:00:00,0.0,1.0,6.0,6.0
345847,U15G3063865,2019-04-08 17:00:00,0.0,0.0,39.0,70.0
345848,Y2H16069942,2019-04-08 17:00:00,1.0,27.0,0.0,0.0
345849,U15G3063867,2019-04-08 17:00:00,0.0,0.0,54.0,63.0
345850,Y2H16069943,2019-04-08 17:00:00,17.0,17.0,0.0,0.0
345851,U15G3063869,2019-04-08 17:00:00,0.0,0.0,8.0,7.0
345852,U15G3063870,2019-04-08 17:00:00,0.0,0.0,19.0,47.0
345853,YSH18065716,2019-04-08 17:00:00,0.0,0.0,191.0,368.0
345854,U15G3063872,2019-04-08 17:00:00,0.0,0.0,29.0,107.0
345855,U15G3104442,2019-04-08 17:00:00,0.0,0.0,21.0,38.0
345856,U15G3104443,2019-04-08 17:00:00,0.0,0.0,6.0,1.0
345857,U15G3104444,2019-04-08 17:00:00,0.0,0.0,81.0,33.0
345858,U15G3104445,2019-04-08 17:00:00,0.0,0.0,8.0,5.0
345859,U15G3104446,2019-04-08 17:00:00,0.0,0.0,8.0,13.0
345860,ECO07091438,2019-04-08 17:00:00,24.0,27.0,0.0,0.0
345861,ECO07111527,2019-04-08 17:00:00,62.0,35.0,35.0,0.0
345862,ECO09113506,2019-04-08 17:00:00,11.0,20.0,0.0,0.0
345863,ECO06040592,2019-04-08 17:00:00,23.0,19.0,0.0,0.0
345864,ECO09113503,2019-04-08 17:00:00,14.0,33.0,0.0,0.0
345865,Y2G13124875,2019-04-08 17:00:00,10.0,4.0,0.0,0.0
345866,Y2G13124876,2019-04-08 17:00:00,7.0,18.0,0.0,0.0
345867,Y0410090357,2019-04-08 17:00:00,4.0,6.0,8.0,2.0
345868,U15G6121229,2019-04-08 17:00:00,0.0,0.0,9.0,10.0
345869,Y2G13124878,2019-04-08 17:00:00,5.0,25.0,0.0,0.0
345870,Y2G13124877,2019-04-08 17:00:00,6.0,5.0,0.0,0.0
345871,Y2G13124879,2019-04-08 17:00:00,16.0,16.0,0.0,0.0
345872,U15G3063873,2019-04-08 17:00:00,0.0,0.0,0.0,2.0
345873,Y2G14045586,2019-04-08 17:00:00,0.0,0.0,0.0,0.0
345874,Y2H18106793,2019-04-08 17:00:00,26.0,61.0,0.0,0.0
345875,Y2G14045587,2019-04-08 17:00:00,0.0,0.0,0.0,0.0
345876,Y2H18106792,2019-04-08 17:00:00,18.0,5.0,0.0,0.0
345877,U15G3063864,2019-04-08 17:00:00,0.0,0.0,41.0,34.0
345878,Y2H16039396,2019-04-08 17:00:00,42.0,16.0,0.0,0.0
345879,YPH15108550,2019-04-08 17:00:00,0.0,0.0,24.0,13.0
345880,ECO09113499,2019-04-08 17:00:00,12.0,8.0,0.0,0.0
345881,ECO09022739,2019-04-08 17:15:00,13.0,16.0,0.0,0.0
345882,U15G3063866,2019-04-08 17:15:00,0.0,0.0,36.0,35.0
345883,Y0410090357,2019-04-08 17:15:00,4.0,2.0,6.0,7.0
345884,U15G3063865,2019-04-08 17:15:00,0.0,0.0,25.0,68.0
345885,Y2H16069942,2019-04-08 17:15:00,5.0,15.0,0.0,0.0
345886,U15G3063867,2019-04-08 17:15:00,0.0,0.0,47.0,56.0
345887,Y2H16069943,2019-04-08 17:15:00,30.0,29.0,0.0,0.0
345888,U15G3063869,2019-04-08 17:15:00,0.0,0.0,5.0,6.0
345889,U15G3063870,2019-04-08 17:15:00,0.0,0.0,58.0,112.0
345890,YSH18065716,2019-04-08 17:15:00,0.0,0.0,123.0,406.0
345891,U15G3063872,2019-04-08 17:15:00,0.0,0.0,38.0,131.0
345892,U15G3104442,2019-04-08 17:15:00,0.0,0.0,20.0,33.0
345893,U15G3104443,2019-04-08 17:15:00,0.0,0.0,5.0,6.0
345894,U15G3104444,2019-04-08 17:15:00,0.0,0.0,99.0,52.0
345895,U15G3104445,2019-04-08 17:15:00,0.0,0.0,5.0,17.0
345896,U15G3104446,2019-04-08 17:15:00,0.0,0.0,5.0,6.0
345897,ECO09113506,2019-04-08 17:15:00,19.0,12.0,0.0,0.0
345898,ECO09113503,2019-04-08 17:15:00,21.0,39.0,0.0,0.0
345899,Y2G13124875,2019-04-08 17:15:00,9.0,4.0,0.0,0.0
345900,Y2G13124876,2019-04-08 17:15:00,11.0,13.0,0.0,0.0
345901,Y0412032046,2019-04-08 17:15:00,0.0,0.0,6.0,2.0
345902,U15G6121229,2019-04-08 17:15:00,0.0,0.0,4.0,14.0
345903,Y2G13124878,2019-04-08 17:15:00,9.0,23.0,0.0,0.0
345904,Y2G13124877,2019-04-08 17:15:00,1.0,1.0,0.0,0.0
345905,Y2G13124879,2019-04-08 17:15:00,12.0,8.0,0.0,0.0
345906,U15G3063873,2019-04-08 17:15:00,0.0,0.0,1.0,3.0
345907,Y2G14045586,2019-04-08 17:15:00,0.0,0.0,0.0,0.0
345908,Y2H18106793,2019-04-08 17:15:00,22.0,94.0,0.0,0.0
345909,Y2G14045587,2019-04-08 17:15:00,0.0,0.0,0.0,0.0
345910,Y2H18106792,2019-04-08 17:15:00,19.0,7.0,0.0,0.0
345911,U15G3063864,2019-04-08 17:15:00,0.0,0.0,38.0,25.0
345912,Y2H16039396,2019-04-08 17:15:00,48.0,17.0,0.0,0.0
345913,YPH15108550,2019-04-08 17:15:00,0.0,0.0,5.0,12.0
345914,ECO09113499,2019-04-08 17:15:00,11.0,4.0,0.0,0.0
345915,ECO09022739,2019-04-08 17:30:00,26.0,14.0,0.0,0.0
345916,ECO09113499,2019-04-08 17:30:00,16.0,4.0,0.0,0.0
345917,U15G3063865,2019-04-08 17:30:00,0.0,0.0,30.0,64.0
345918,Y2H16069942,2019-04-08 17:30:00,6.0,15.0,0.0,0.0
345919,U15G3063867,2019-04-08 17:30:00,0.0,0.0,71.0,41.0
345920,Y2H16069943,2019-04-08 17:30:00,28.0,34.0,0.0,0.0
345921,U15G3063869,2019-04-08 17:30:00,0.0,0.0,8.0,2.0
345922,U15G3063870,2019-04-08 17:30:00,0.0,0.0,27.0,70.0
345923,YSH18065716,2019-04-08 17:30:00,0.0,0.0,118.0,387.0
345924,U15G3063872,2019-04-08 17:30:00,0.0,0.0,21.0,75.0
345925,U15G3104442,2019-04-08 17:30:00,0.0,0.0,11.0,22.0
345926,U15G3104443,2019-04-08 17:30:00,0.0,0.0,10.0,3.0
345927,U15G3104444,2019-04-08 17:30:00,0.0,0.0,100.0,32.0
345928,U15G3104445,2019-04-08 17:30:00,0.0,0.0,10.0,9.0
345929,U15G3104446,2019-04-08 17:30:00,0.0,0.0,7.0,4.0
345930,ECO09113506,2019-04-08 17:30:00,10.0,13.0,0.0,0.0
345931,ECO09113503,2019-04-08 17:30:00,17.0,37.0,0.0,0.0
345932,Y2G13124875,2019-04-08 17:30:00,11.0,4.0,0.0,0.0
345933,Y2G13124876,2019-04-08 17:30:00,10.0,15.0,0.0,0.0
345934,Y0412032046,2019-04-08 17:30:00,0.0,0.0,5.0,5.0
345935,Y0410090357,2019-04-08 17:30:00,16.0,8.0,11.0,6.0
345936,U15G6121229,2019-04-08 17:30:00,0.0,0.0,7.0,8.0
345937,Y2G13124878,2019-04-08 17:30:00,9.0,24.0,0.0,0.0
345938,Y2G13124877,2019-04-08 17:30:00,5.0,0.0,0.0,0.0
345939,Y2G13124879,2019-04-08 17:30:00,14.0,6.0,0.0,0.0
345940,Y2G14045586,2019-04-08 17:30:00,0.0,0.0,0.0,0.0
345941,U15G3063873,2019-04-08 17:30:00,0.0,0.0,2.0,6.0
345942,Y2H18106793,2019-04-08 17:30:00,31.0,94.0,0.0,0.0
345943,Y2G14045587,2019-04-08 17:30:00,0.0,0.0,0.0,0.0
345944,Y2H18106792,2019-04-08 17:30:00,17.0,15.0,0.0,0.0
345945,U15G3063864,2019-04-08 17:30:00,0.0,0.0,46.0,29.0
345946,Y2H16039396,2019-04-08 17:30:00,54.0,10.0,0.0,0.0
345947,YPH15108550,2019-04-08 17:30:00,0.0,0.0,5.0,7.0
345948,U15G3063866,2019-04-08 17:30:00,0.0,0.0,38.0,46.0
345949,ECO09022739,2019-04-08 17:45:00,19.0,11.0,0.0,0.0
345950,YPH15108550,2019-04-08 17:45:00,0.0,0.0,8.0,6.0
345951,ECO09113499,2019-04-08 17:45:00,9.0,3.0,0.0,0.0
345952,U15G3063866,2019-04-08 17:45:00,0.0,0.0,19.0,42.0
345953,U15G3063865,2019-04-08 17:45:00,0.0,0.0,38.0,64.0
345954,Y2H16069942,2019-04-08 17:45:00,5.0,22.0,0.0,0.0
345955,U15G3063867,2019-04-08 17:45:00,0.0,0.0,66.0,64.0
345956,Y2H16069943,2019-04-08 17:45:00,38.0,43.0,0.0,0.0
345957,U15G3063869,2019-04-08 17:45:00,0.0,0.0,3.0,6.0
345958,U15G3063870,2019-04-08 17:45:00,0.0,0.0,30.0,65.0
345959,YSH18065716,2019-04-08 17:45:00,0.0,0.0,102.0,491.0
345960,U15G3063872,2019-04-08 17:45:00,0.0,0.0,43.0,82.0
345961,U15G3104442,2019-04-08 17:45:00,0.0,0.0,10.0,31.0
345962,U15G3104443,2019-04-08 17:45:00,0.0,0.0,4.0,5.0
345963,U15G3104444,2019-04-08 17:45:00,0.0,0.0,107.0,38.0
345964,U15G3104445,2019-04-08 17:45:00,0.0,0.0,9.0,12.0
345965,U15G3104446,2019-04-08 17:45:00,0.0,0.0,3.0,5.0
345966,ECO09113506,2019-04-08 17:45:00,22.0,17.0,0.0,0.0
345967,ECO09113503,2019-04-08 17:45:00,14.0,34.0,0.0,0.0
345968,Y2G13124875,2019-04-08 17:45:00,7.0,8.0,0.0,0.0
345969,Y2G13124876,2019-04-08 17:45:00,9.0,31.0,0.0,0.0
345970,Y0410090357,2019-04-08 17:45:00,9.0,7.0,4.0,8.0
345971,U15G6121229,2019-04-08 17:45:00,0.0,0.0,5.0,12.0
345972,Y2G13124878,2019-04-08 17:45:00,5.0,21.0,0.0,0.0
345973,Y2G13124877,2019-04-08 17:45:00,8.0,0.0,0.0,0.0
345974,Y2G13124879,2019-04-08 17:45:00,15.0,10.0,0.0,0.0
345975,Y2G14045586,2019-04-08 17:45:00,0.0,0.0,0.0,0.0
345976,U15G3063873,2019-04-08 17:45:00,0.0,0.0,3.0,0.0
345977,Y2H18106793,2019-04-08 17:45:00,44.0,92.0,0.0,0.0
345978,Y2G14045587,2019-04-08 17:45:00,0.0,0.0,0.0,0.0
345979,Y2H18106792,2019-04-08 17:45:00,15.0,11.0,0.0,0.0
345980,U15G3063864,2019-04-08 17:45:00,0.0,0.0,32.0,29.0
345981,Y2H16039396,2019-04-08 17:45:00,45.0,18.0,0.0,0.0
345982,Y0412032046,2019-04-08 17:45:00,0.0,0.0,5.0,7.0
345983,ECO09022739,2019-04-08 18:00:00,4.0,15.0,0.0,0.0
345984,U15G3063866,2019-04-08 18:00:00,0.0,0.0,23.0,48.0
345985,ECO09113499,2019-04-08 18:00:00,11.0,4.0,0.0,0.0
345986,U15G3063865,2019-04-08 18:00:00,0.0,0.0,36.0,42.0
345987,Y2H16069942,2019-04-08 18:00:00,6.0,21.0,0.0,0.0
345988,U15G3063867,2019-04-08 18:00:00,0.0,0.0,59.0,45.0
345989,Y2H16069943,2019-04-08 18:00:00,31.0,25.0,0.0,0.0
345990,U15G3063869,2019-04-08 18:00:00,0.0,0.0,5.0,8.0
345991,U15G3063870,2019-04-08 18:00:00,0.0,0.0,18.0,47.0
345992,YSH18065716,2019-04-08 18:00:00,0.0,0.0,125.0,312.0
345993,U15G3063872,2019-04-08 18:00:00,0.0,0.0,33.0,81.0
345994,U15G3104442,2019-04-08 18:00:00,0.0,0.0,12.0,27.0
345995,U15G3104443,2019-04-08 18:00:00,0.0,0.0,7.0,1.0
345996,U15G3104444,2019-04-08 18:00:00,0.0,0.0,102.0,41.0
345997,U15G3104445,2019-04-08 18:00:00,0.0,0.0,12.0,2.0
345998,U15G3104446,2019-04-08 18:00:00,0.0,0.0,5.0,3.0
345999,ECO07091438,2019-04-08 18:00:00,21.0,32.0,0.0,0.0
346000,ECO07111527,2019-04-08 18:00:00,65.0,29.0,29.0,0.0
346001,ECO09113506,2019-04-08 18:00:00,24.0,7.0,0.0,0.0
346002,ECO06040592,2019-04-08 18:00:00,22.0,17.0,0.0,0.0
346003,ECO09113503,2019-04-08 18:00:00,18.0,37.0,0.0,0.0
346004,Y2G13124875,2019-04-08 18:00:00,9.0,1.0,0.0,0.0
346005,Y2G13124876,2019-04-08 18:00:00,3.0,19.0,0.0,0.0
346006,Y0412032046,2019-04-08 18:00:00,0.0,0.0,12.0,7.0
346007,U15G6121229,2019-04-08 18:00:00,0.0,0.0,4.0,13.0
346008,Y2G13124878,2019-04-08 18:00:00,4.0,7.0,0.0,0.0
346009,Y2G13124877,2019-04-08 18:00:00,3.0,0.0,0.0,0.0
346010,Y2G13124879,2019-04-08 18:00:00,12.0,11.0,0.0,0.0
346011,Y2G14045586,2019-04-08 18:00:00,0.0,0.0,0.0,0.0
346012,U15G3063873,2019-04-08 18:00:00,0.0,0.0,1.0,3.0
346013,Y2H18106793,2019-04-08 18:00:00,40.0,64.0,0.0,0.0
346014,Y2G14045587,2019-04-08 18:00:00,1.0,0.0,0.0,0.0
346015,Y2H18106792,2019-04-08 18:00:00,14.0,13.0,0.0,0.0
346016,U15G3063864,2019-04-08 18:00:00,0.0,0.0,28.0,27.0
346017,YPH15108550,2019-04-08 18:00:00,0.0,0.0,8.0,1.0
346018,Y2H16039396,2019-04-08 18:00:00,45.0,21.0,0.0,0.0
346019,Y0410090357,2019-04-08 18:00:00,9.0,7.0,12.0,2.0
346020,ECO09022739,2019-04-08 18:15:00,8.0,10.0,0.0,0.0
346021,U15G3063866,2019-04-08 18:15:00,0.0,0.0,26.0,42.0
346022,U15G3063865,2019-04-08 18:15:00,0.0,0.0,73.0,30.0
346023,Y2H16069942,2019-04-08 18:15:00,3.0,17.0,0.0,0.0
346024,U15G3063867,2019-04-08 18:15:00,0.0,0.0,50.0,42.0
346025,Y2H16069943,2019-04-08 18:15:00,27.0,27.0,0.0,0.0
346026,U15G3063869,2019-04-08 18:15:00,0.0,0.0,2.0,6.0
346027,U15G3063870,2019-04-08 18:15:00,0.0,0.0,30.0,50.0
346028,YSH18065716,2019-04-08 18:15:00,0.0,0.0,196.0,182.0
346029,U15G3063872,2019-04-08 18:15:00,0.0,0.0,31.0,76.0
346030,U15G3104442,2019-04-08 18:15:00,0.0,0.0,2.0,43.0
346031,U15G3104443,2019-04-08 18:15:00,0.0,0.0,5.0,1.0
346032,U15G3104444,2019-04-08 18:15:00,0.0,0.0,84.0,41.0
346033,U15G3104445,2019-04-08 18:15:00,0.0,0.0,4.0,15.0
346034,U15G3104446,2019-04-08 18:15:00,0.0,0.0,5.0,3.0
346035,ECO09113506,2019-04-08 18:15:00,21.0,10.0,0.0,0.0
346036,ECO09113503,2019-04-08 18:15:00,16.0,36.0,0.0,0.0
346037,Y2G13124875,2019-04-08 18:15:00,7.0,5.0,0.0,0.0
346038,Y2G13124876,2019-04-08 18:15:00,4.0,22.0,0.0,0.0
346039,Y0412032046,2019-04-08 18:15:00,3.0,1.0,10.0,8.0
346040,Y0410090357,2019-04-08 18:15:00,6.0,7.0,6.0,5.0
346041,U15G6121229,2019-04-08 18:15:00,0.0,0.0,4.0,15.0
346042,Y2G13124878,2019-04-08 18:15:00,9.0,12.0,0.0,0.0
346043,Y2G13124877,2019-04-08 18:15:00,5.0,1.0,0.0,0.0
346044,Y2G13124879,2019-04-08 18:15:00,14.0,7.0,0.0,0.0
346045,Y2G14045586,2019-04-08 18:15:00,0.0,0.0,0.0,0.0
346046,U15G3063873,2019-04-08 18:15:00,0.0,0.0,1.0,1.0
346047,Y2H18106793,2019-04-08 18:15:00,29.0,67.0,0.0,0.0
346048,Y2G14045587,2019-04-08 18:15:00,0.0,0.0,0.0,0.0
346049,Y2H18106792,2019-04-08 18:15:00,16.0,14.0,0.0,0.0
346050,U15G3063864,2019-04-08 18:15:00,0.0,0.0,29.0,25.0
346051,YPH15108550,2019-04-08 18:15:00,0.0,0.0,2.0,9.0
346052,Y2H16039396,2019-04-08 18:15:00,47.0,12.0,0.0,0.0
346053,ECO09113499,2019-04-08 18:15:00,5.0,4.0,0.0,0.0
346054,ECO09022739,2019-04-08 18:30:00,7.0,14.0,0.0,0.0
346055,Y0412032046,2019-04-08 18:30:00,0.0,0.0,7.0,3.0
346056,ECO09113499,2019-04-08 18:30:00,12.0,4.0,0.0,0.0
346057,U15G3063865,2019-04-08 18:30:00,0.0,0.0,144.0,26.0
346058,Y2H16069942,2019-04-08 18:30:00,5.0,17.0,0.0,0.0
346059,U15G3063867,2019-04-08 18:30:00,0.0,0.0,58.0,53.0
346060,Y2H16069943,2019-04-08 18:30:00,27.0,41.0,0.0,0.0
346061,U15G3063869,2019-04-08 18:30:00,0.0,0.0,6.0,4.0
346062,U15G3063870,2019-04-08 18:30:00,0.0,0.0,29.0,46.0
346063,YSH18065716,2019-04-08 18:30:00,0.0,0.0,364.0,63.0
346064,U15G3063872,2019-04-08 18:30:00,0.0,0.0,37.0,71.0
346065,U15G3104443,2019-04-08 18:30:00,0.0,0.0,4.0,4.0
346066,U15G3104442,2019-04-08 18:30:00,0.0,0.0,13.0,38.0
346067,U15G3104444,2019-04-08 18:30:00,0.0,0.0,104.0,31.0
346068,U15G3104445,2019-04-08 18:30:00,0.0,0.0,8.0,4.0
346069,U15G3104446,2019-04-08 18:30:00,0.0,0.0,8.0,7.0
346070,ECO09113506,2019-04-08 18:30:00,18.0,17.0,0.0,0.0
346071,ECO09113503,2019-04-08 18:30:00,18.0,34.0,0.0,0.0
346072,Y2G13124875,2019-04-08 18:30:00,4.0,4.0,0.0,0.0
346073,Y2G13124876,2019-04-08 18:30:00,5.0,33.0,0.0,0.0
346074,Y0410090357,2019-04-08 18:30:00,6.0,3.0,7.0,4.0
346075,U15G6121229,2019-04-08 18:30:00,0.0,0.0,6.0,15.0
346076,Y2G13124878,2019-04-08 18:30:00,18.0,15.0,0.0,0.0
346077,Y2G13124877,2019-04-08 18:30:00,1.0,6.0,0.0,0.0
346078,Y2G13124879,2019-04-08 18:30:00,4.0,8.0,0.0,0.0
346079,Y2G14045586,2019-04-08 18:30:00,0.0,0.0,0.0,0.0
346080,U15G3063873,2019-04-08 18:30:00,0.0,0.0,1.0,0.0
346081,Y2H18106793,2019-04-08 18:30:00,45.0,58.0,0.0,0.0
346082,Y2G14045587,2019-04-08 18:30:00,0.0,0.0,0.0,0.0
346083,Y2H18106792,2019-04-08 18:30:00,10.0,22.0,0.0,0.0
346084,U15G3063864,2019-04-08 18:30:00,0.0,0.0,14.0,25.0
346085,YPH15108550,2019-04-08 18:30:00,0.0,0.0,5.0,7.0
346086,Y2H16039396,2019-04-08 18:30:00,58.0,16.0,0.0,0.0
346087,U15G3063866,2019-04-08 18:30:00,0.0,0.0,31.0,51.0
346088,ECO09022739,2019-04-08 18:45:00,9.0,27.0,0.0,0.0
346089,Y2H16039396,2019-04-08 18:45:00,44.0,11.0,0.0,0.0
346090,ECO09113499,2019-04-08 18:45:00,3.0,10.0,0.0,0.0
346091,U15G3063866,2019-04-08 18:45:00,0.0,0.0,21.0,39.0
346092,U15G3063865,2019-04-08 18:45:00,0.0,0.0,91.0,18.0
346093,Y2H16069942,2019-04-08 18:45:00,3.0,14.0,0.0,0.0
346094,U15G3063867,2019-04-08 18:45:00,0.0,0.0,60.0,48.0
346095,Y2H16069943,2019-04-08 18:45:00,42.0,25.0,0.0,0.0
346096,U15G3063869,2019-04-08 18:45:00,0.0,0.0,12.0,10.0
346097,U15G3063870,2019-04-08 18:45:00,0.0,0.0,24.0,39.0
346098,YSH18065716,2019-04-08 18:45:00,0.0,0.0,274.0,53.0
346099,U15G3063872,2019-04-08 18:45:00,0.0,0.0,37.0,66.0
346100,U15G3104443,2019-04-08 18:45:00,0.0,0.0,2.0,2.0
346101,U15G3104442,2019-04-08 18:45:00,0.0,0.0,14.0,27.0
346102,U15G3104444,2019-04-08 18:45:00,0.0,0.0,90.0,33.0
346103,U15G3104445,2019-04-08 18:45:00,0.0,0.0,5.0,14.0
346104,U15G3104446,2019-04-08 18:45:00,0.0,0.0,7.0,2.0
346105,ECO09113506,2019-04-08 18:45:00,19.0,13.0,0.0,0.0
346106,ECO09113503,2019-04-08 18:45:00,11.0,40.0,0.0,0.0
346107,Y2G13124876,2019-04-08 18:45:00,8.0,25.0,0.0,0.0
346108,Y2G13124875,2019-04-08 18:45:00,2.0,0.0,0.0,0.0
346109,Y0412032046,2019-04-08 18:45:00,0.0,1.0,9.0,4.0
346110,U15G6121229,2019-04-08 18:45:00,0.0,0.0,10.0,15.0
346111,Y2G13124878,2019-04-08 18:45:00,10.0,13.0,0.0,0.0
346112,Y2G13124877,2019-04-08 18:45:00,3.0,4.0,0.0,0.0
346113,Y2G13124879,2019-04-08 18:45:00,8.0,7.0,0.0,0.0
346114,Y2G14045586,2019-04-08 18:45:00,1.0,0.0,0.0,0.0
346115,U15G3063873,2019-04-08 18:45:00,0.0,0.0,2.0,0.0
346116,Y2H18106793,2019-04-08 18:45:00,27.0,71.0,0.0,0.0
346117,Y2G14045587,2019-04-08 18:45:00,4.0,0.0,0.0,0.0
346118,Y2H18106792,2019-04-08 18:45:00,10.0,17.0,0.0,0.0
346119,U15G3063864,2019-04-08 18:45:00,0.0,0.0,26.0,26.0
346120,YPH15108550,2019-04-08 18:45:00,0.0,0.0,5.0,7.0
346121,Y0410090357,2019-04-08 18:45:00,5.0,3.0,9.0,9.0
346122,ECO09022739,2019-04-08 19:00:00,11.0,19.0,0.0,0.0
346123,Y2H16039396,2019-04-08 19:00:00,58.0,12.0,0.0,0.0
346124,U15G3063866,2019-04-08 19:00:00,0.0,0.0,26.0,44.0
346125,U15G3063865,2019-04-08 19:00:00,0.0,0.0,48.0,40.0
346126,Y2H16069942,2019-04-08 19:00:00,0.0,21.0,0.0,0.0
346127,U15G3063867,2019-04-08 19:00:00,0.0,0.0,57.0,38.0
346128,Y2H16069943,2019-04-08 19:00:00,12.0,23.0,0.0,0.0
346129,U15G3063869,2019-04-08 19:00:00,0.0,0.0,15.0,2.0
346130,U15G3063870,2019-04-08 19:00:00,0.0,0.0,22.0,41.0
346131,YSH18065716,2019-04-08 19:00:00,0.0,0.0,235.0,65.0
346132,U15G3063872,2019-04-08 19:00:00,0.0,0.0,35.0,52.0
346133,U15G3104443,2019-04-08 19:00:00,0.0,0.0,3.0,3.0
346134,U15G3104442,2019-04-08 19:00:00,0.0,0.0,16.0,26.0
346135,U15G3104444,2019-04-08 19:00:00,0.0,0.0,101.0,36.0
346136,U15G3104445,2019-04-08 19:00:00,0.0,0.0,3.0,12.0
346137,U15G3104446,2019-04-08 19:00:00,0.0,0.0,4.0,3.0
346138,ECO07091438,2019-04-08 19:00:00,15.0,12.0,0.0,0.0
346139,ECO07111527,2019-04-08 19:00:00,44.0,38.0,38.0,0.0
346140,ECO09113506,2019-04-08 19:00:00,20.0,19.0,0.0,0.0
346141,ECO06040592,2019-04-08 19:00:00,9.0,10.0,0.0,0.0
346142,ECO09113503,2019-04-08 19:00:00,14.0,34.0,0.0,0.0
346143,Y2G13124876,2019-04-08 19:00:00,4.0,24.0,0.0,0.0
346144,Y2G13124875,2019-04-08 19:00:00,3.0,2.0,0.0,0.0
346145,Y0412032046,2019-04-08 19:00:00,0.0,0.0,8.0,4.0
346146,Y0410090357,2019-04-08 19:00:00,5.0,4.0,13.0,13.0
346147,U15G6121229,2019-04-08 19:00:00,0.0,0.0,5.0,12.0
346148,Y2G13124878,2019-04-08 19:00:00,15.0,7.0,0.0,0.0
346149,Y2G13124877,2019-04-08 19:00:00,5.0,1.0,0.0,0.0
346150,Y2G13124879,2019-04-08 19:00:00,8.0,9.0,0.0,0.0
346151,Y2G14045586,2019-04-08 19:00:00,0.0,0.0,0.0,0.0
346152,U15G3063873,2019-04-08 19:00:00,0.0,0.0,3.0,2.0
346153,Y2H18106793,2019-04-08 19:00:00,28.0,74.0,0.0,0.0
346154,Y2G14045587,2019-04-08 19:00:00,1.0,0.0,0.0,0.0
